Generation,Block,Dish,Lineage,Sex,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
7,2,18,D2,M,3,1,6,0,4,1,0,0
7,2,38,D2,M,1,0,4,7,1,1,1,1
7,2,2,D3,M,0,0,9,0,0,2,3,2
7,2,19,D3,M,2,1,0,3,1,1,5,3
7,2,36,D3,M,4,2,4,1,2,0,1,0
7,2,9,D4,M,5,3,2,0,1,0,1,3
7,2,22,D4,M,8,0,0,1,4,2,0,1
7,2,39,D4,M,1,0,3,5,5,0,0,2
7,2,6,U1,M,0,1,0,0,4,3,0,8
7,2,30,U1,M,3,2,4,2,0,0,1,4
7,2,47,U1,M,0,0,4,6,0,1,1,3
7,2,12,U2,M,0,1,0,3,2,2,2,6
7,2,27,U2,M,4,6,1,1,4,0,0,0
7,2,42,U2,M,4,1,3,1,0,2,0,5
7,2,14,U3,M,4,5,0,5,0,0,2,0
7,2,28,U3,M,2,1,2,2,2,1,1,4
7,2,46,U3,M,0,6,0,2,5,2,1,0
7,2,7,U4,M,0,0,0,5,5,3,2,0
7,2,20,U4,M,0,1,1,0,4,1,6,2
7,2,45,U4,M,4,0,7,3,0,0,0,2
7,3,6,D1,F,0,3,1,4,3,1,1,1
7,3,29,D1,F,4,4,3,0,1,0,2,0
7,3,45,D1,F,2,2,2,2,0,2,1,1
7,3,3,D2,F,2,1,3,0,5,3,2,0
7,3,31,D2,F,1,2,0,2,1,3,3,4
7,3,44,D2,F,2,1,1,0,0,7,0,4
7,3,11,D3,F,0,1,3,2,0,3,0,7
7,3,32,D3,F,1,1,3,2,5,1,2,0
7,3,43,D3,F,3,6,2,1,1,3,0,0
7,3,12,D4,F,0,0,2,5,3,1,0,4
7,3,20,D4,F,0,8,3,1,1,2,1,0
7,3,42,D4,F,0,5,1,2,0,4,1,3
7,3,9,U1,F,2,1,2,4,1,1,0,1
7,3,22,U1,F,8,1,1,0,2,2,2,0
7,3,33,U1,F,1,1,2,2,4,4,0,1
7,3,2,U2,F,1,0,5,0,2,3,2,3
7,3,17,U2,F,0,2,1,4,4,1,3,1
7,3,39,U2,F,2,3,3,2,4,1,1,0
7,3,14,U3,F,1,2,3,3,1,2,1,3
7,3,21,U3,F,1,2,2,6,1,2,2,0
7,3,41,U3,F,4,0,2,4,2,2,1,1
7,3,4,U4,F,10,0,1,1,0,0,1,3
7,3,23,U4,F,3,4,1,0,0,0,7,1
7,3,38,U4,F,6,4,1,1,4,0,0,0
7,3,16,D1,M,0,0,0,4,1,0,7,4
7,3,26,D1,M,1,1,6,0,1,1,1,5
7,3,40,D1,M,3,2,2,3,3,0,3,0
7,3,5,D2,M,1,1,5,0,5,2,0,2
7,3,27,D2,M,5,3,1,1,0,0,3,3
7,3,35,D2,M,2,2,2,5,0,1,0,4
7,3,13,D3,M,2,3,0,5,2,0,0,4
7,3,19,D3,M,3,2,2,1,4,0,3,0
7,3,47,D3,M,0,1,3,5,2,3,0,2
7,3,15,D4,M,0,1,2,2,4,3,1,0
7,3,18,D4,M,2,2,0,4,3,2,1,2
7,3,37,D4,M,4,2,3,0,1,1,1,4
7,3,8,U1,M,4,1,2,0,0,0,6,2
7,3,30,U1,M,3,1,2,3,3,1,1,2
7,3,46,U1,M,2,0,2,2,3,1,4,2
7,3,1,U2,M,0,1,1,2,0,8,3,0
7,3,24,U2,M,4,6,4,0,0,2,0,0
7,3,34,U2,M,3,1,1,0,2,1,5,3
7,3,10,U3,M,0,1,0,0,3,6,5,1
7,3,25,U3,M,0,2,8,1,4,1,0,0
7,3,36,U3,M,6,2,1,4,3,0,0,0
7,3,7,U4,M,4,4,0,1,1,2,1,3
7,3,28,U4,M,5,2,3,0,1,2,0,3
7,3,48,U4,M,7,0,2,1,1,1,0,2
7,4,16,D1,F,1,0,0,2,1,5,5,2
7,4,26,D1,F,2,0,3,0,0,0,0,11
7,4,47,D1,F,0,4,1,3,3,1,1,3
7,4,9,D2,F,1,3,0,3,2,2,1,2
7,4,20,D2,F,0,0,2,9,3,1,1,0
7,4,41,D2,F,1,4,3,5,3,0,0,0
7,4,12,D3,F,0,4,0,3,4,1,0,3
7,4,17,D3,F,0,1,1,4,2,4,4,0
7,4,34,D3,F,0,2,3,3,0,7,1,0
7,4,1,D4,F,2,0,0,9,4,1,0,0
7,4,31,D4,F,2,0,3,3,3,1,0,2
7,4,33,D4,F,1,1,1,3,6,4,0,0
7,4,11,U1,F,3,4,1,1,1,0,0,6
7,4,28,U1,F,5,3,2,0,0,1,0,4
7,4,35,U1,F,2,0,1,1,2,3,5,2
7,4,2,U2,F,5,0,2,5,1,0,1,2
7,4,25,U2,F,2,1,2,1,0,3,4,2
7,4,44,U2,F,2,2,2,1,0,3,3,3
7,4,3,U3,F,3,3,3,1,1,1,1,2
7,4,29,U3,F,5,1,0,3,0,3,1,3
7,4,36,U3,F,2,1,5,2,2,1,0,3
7,4,13,U4,F,1,1,1,2,7,4,0,0
7,4,21,U4,F,1,0,2,0,5,7,1,0
7,4,40,U4,F,4,0,1,4,7,0,0,0
7,4,6,D1,M,0,0,6,1,0,0,8,0
7,4,18,D1,M,5,1,0,0,0,0,3,7
7,4,48,D1,M,2,3,1,1,2,6,0,1
7,4,15,D2,M,4,1,2,0,2,1,1,3
7,4,24,D2,M,3,5,2,0,3,0,1,2
7,4,39,D2,M,0,1,4,4,1,0,5,1
7,4,7,D3,M,1,3,4,0,1,2,3,2
7,4,19,D3,M,4,4,0,1,1,1,4,0
7,4,45,D3,M,2,1,3,1,0,0,7,1
7,4,4,D4,M,0,0,0,1,2,3,3,6
7,4,32,D4,M,1,2,1,4,2,4,0,2
7,4,46,D4,M,0,2,3,3,2,2,0,2
7,4,10,U1,M,6,5,3,1,0,0,0,0
7,4,22,U1,M,3,3,1,2,4,0,3,0
7,4,38,U1,M,4,0,4,6,1,0,0,1
7,4,8,U2,M,1,4,2,2,3,0,4,0
7,4,23,U2,M,2,0,3,2,0,0,2,7
7,4,37,U2,M,4,1,4,3,2,0,0,2
7,4,14,U3,M,0,1,0,9,1,1,1,1
7,4,27,U3,M,2,1,0,5,0,0,3,5
7,4,42,U3,M,1,2,1,0,2,2,2,1
7,4,5,U4,M,2,1,1,3,5,4,0,0
7,4,30,U4,M,4,2,2,3,1,1,1,0
7,4,43,U4,M,1,0,1,2,2,4,0,5
8,1,10,D1,F,1,3,6,0,2,1,1,1
8,1,25,D1,F,1,2,4,0,1,0,2,5
8,1,36,D1,F,5,2,1,2,0,0,0,6
8,1,8,D2,F,0,2,5,6,1,1,1,0
8,1,24,D2,F,0,2,1,0,1,3,3,5
8,1,37,D2,F,0,0,2,2,0,2,8,2
8,1,6,D3,F,0,0,2,1,6,5,0,2
8,1,31,D3,F,3,2,1,4,2,0,4,0
8,1,42,D3,F,2,5,1,1,3,1,2,1
8,1,13,D4,F,1,0,3,6,3,0,2,0
8,1,30,D4,F,5,4,0,6,0,1,0,0
8,1,46,D4,F,2,3,1,2,1,0,0,3
8,1,1,U1,F,0,0,4,2,4,4,0,1
8,1,22,U1,F,0,0,2,5,1,2,6,0
8,1,40,U1,F,1,1,2,4,4,2,2,0
8,1,16,U2,F,1,4,0,4,1,4,0,2
8,1,28,U2,F,1,0,0,2,2,2,8,1
8,1,48,U2,F,2,1,5,2,3,1,2,0
8,1,9,U3,F,0,2,0,2,1,3,1,6
8,1,20,U3,F,3,1,3,1,3,1,0,3
8,1,38,U3,F,2,1,2,2,1,0,0,8
8,1,15,U4,F,1,3,0,2,0,0,3,7
8,1,17,U4,F,8,4,0,0,0,1,0,3
8,1,41,U4,F,2,0,1,5,1,0,4,3
8,1,5,D1,M,3,0,0,2,4,5,0,2
8,1,21,D1,M,0,3,1,1,7,0,4,0
8,1,33,D1,M,0,1,2,2,5,5,0,0
8,1,4,D2,M,0,0,1,3,1,8,2,1
8,1,19,D2,M,1,0,4,3,2,2,1,3
8,1,47,D2,M,2,2,2,4,6,0,0,0
8,1,14,D3,M,4,1,2,3,6,0,0,0
8,1,32,D3,M,0,0,4,4,0,3,1,4
8,1,39,D3,M,5,0,0,2,4,0,4,0
8,1,11,D4,M,0,1,2,2,0,5,0,2
8,1,18,D4,M,6,0,0,0,0,2,7,0
8,1,45,D4,M,2,3,4,1,2,0,1,0
8,1,2,U1,M,1,1,9,1,0,2,2,0
8,1,27,U1,M,0,1,7,2,4,2,0,0
8,1,43,U1,M,2,0,0,0,1,7,2,2
8,1,12,U2,M,6,1,2,0,1,0,1,5
8,1,29,U2,M,2,3,1,0,0,5,3,2
8,1,44,U2,M,1,3,1,0,3,4,4,0
8,1,3,U3,M,0,1,3,3,0,0,9,0
8,1,26,U3,M,3,6,1,0,1,2,2,1
8,1,34,U3,M,0,1,0,1,1,6,5,1
8,1,7,U4,M,2,0,1,5,4,1,2,0
8,1,23,U4,M,3,0,3,0,3,3,0,4
8,1,35,U4,M,0,1,6,0,1,1,5,2
8,2,5,D1,F,4,4,1,2,1,2,2,0
8,2,32,D1,F,2,2,0,4,0,1,5,0
8,2,43,D1,F,5,2,0,1,0,2,0,6
8,2,11,D2,F,3,0,6,0,3,1,0,3
8,2,26,D2,F,3,4,0,0,1,2,2,4
8,2,40,D2,F,0,1,1,3,4,7,0,0
8,2,14,D3,F,1,4,4,0,1,3,0,1
8,2,25,D3,F,4,1,1,1,0,3,0,3
8,2,41,D3,F,1,4,4,3,3,0,1,0
8,2,1,D4,F,1,1,3,0,4,4,3,0
8,2,17,D4,F,1,3,0,1,2,6,2,1
8,2,35,D4,F,2,0,1,1,0,3,2,4
8,2,16,U1,F,4,2,0,0,1,0,5,4
8,2,31,U1,F,0,0,0,3,7,6,0,0
8,2,37,U1,F,1,1,0,1,3,2,3,5
8,2,13,U2,F,0,3,3,2,4,2,1,1
8,2,18,U2,F,1,2,5,0,1,0,4,3
8,2,38,U2,F,0,1,0,2,3,2,4,4
8,2,10,U3,F,2,0,4,0,1,5,3,0
8,2,27,U3,F,1,0,1,2,2,0,5,4
8,2,34,U3,F,0,1,1,4,0,5,0,5
8,2,7,U4,F,0,4,2,2,3,5,0,0
8,2,22,U4,F,2,1,0,0,3,3,2,4
8,2,46,U4,F,2,1,12,1,0,0,0,0
8,2,12,D1,M,3,2,1,1,2,1,2,4
8,2,24,D1,M,3,3,1,1,0,2,4,1
8,2,45,D1,M,6,2,4,3,0,0,0,1
8,2,6,D2,M,3,1,0,0,3,0,3,6
8,2,30,D2,M,2,1,2,1,2,2,5,0
8,2,39,D2,M,3,1,0,4,1,4,0,2
8,2,8,D3,M,2,1,4,4,2,0,1,1
8,2,19,D3,M,3,3,1,1,3,1,4,0
8,2,44,D3,M,0,5,0,3,2,3,3,0
8,2,9,D4,M,1,0,4,4,4,0,3,0
8,2,20,D4,M,3,1,1,3,3,1,2,0
8,2,47,D4,M,2,5,3,1,1,1,3,0
8,2,15,U1,M,1,1,0,1,1,4,1,7
8,2,21,U1,M,0,6,1,3,0,0,6,0
8,2,33,U1,M,3,0,0,0,0,2,6,4
8,2,2,U2,M,0,0,2,0,4,5,5,0
8,2,23,U2,M,9,2,0,0,0,1,3,0
8,2,42,U2,M,7,0,0,2,0,0,0,7
8,2,3,U3,M,0,1,0,0,3,4,6,2
8,2,28,U3,M,1,3,0,1,6,1,2,0
8,2,36,U3,M,6,2,2,1,0,1,2,2
8,2,4,U4,M,0,0,0,0,5,1,7,3
8,2,29,U4,M,2,1,1,5,0,2,1,4
8,2,48,U4,M,2,4,3,4,1,0,1,1
8,3,8,D1,F,2,1,3,1,7,1,0,1
8,3,29,D1,F,5,0,0,1,4,1,1,4
8,3,40,D1,F,6,0,5,0,2,1,2,0
8,3,4,D2,F,3,1,2,0,3,2,5,0
8,3,26,D2,F,1,0,3,5,2,3,0,2
8,3,48,D2,F,5,2,3,2,1,1,0,2
8,3,13,D3,F,1,0,6,2,0,6,1,0
8,3,21,D3,F,3,1,1,4,1,3,2,1
8,3,34,D3,F,1,1,4,5,1,1,2,1
8,3,16,D4,F,2,0,2,0,2,7,1,2
8,3,19,D4,F,4,0,2,2,3,1,0,4
8,3,41,D4,F,2,2,2,0,1,4,0,4
8,3,15,U1,F,0,1,1,4,2,1,4,1
8,3,30,U1,F,0,1,3,3,1,1,5,2
8,3,44,U1,F,0,2,2,2,0,6,4,0
8,3,6,U2,F,1,0,1,5,4,5,0,0
8,3,28,U2,F,4,2,0,1,0,1,7,1
8,3,38,U2,F,2,1,0,3,0,0,5,4
8,3,10,U3,F,0,0,3,0,1,3,5,4
8,3,23,U3,F,6,4,0,0,1,0,3,0
8,3,46,U3,F,2,2,2,1,4,2,1,2
8,3,12,U4,F,2,2,0,4,3,1,1,2
8,3,17,U4,F,3,7,1,1,0,0,0,3
8,3,33,U4,F,0,2,1,4,1,7,1,0
8,3,1,D1,M,0,5,0,0,2,1,4,3
8,3,31,D1,M,0,5,4,0,3,3,0,0
8,3,47,D1,M,1,2,4,0,1,0,6,2
8,3,11,D2,M,0,5,0,6,2,1,0,0
8,3,32,D2,M,2,1,6,0,2,1,4,0
8,3,45,D2,M,3,2,0,4,3,2,1,1
8,3,3,D3,M,1,0,0,4,5,5,0,1
8,3,18,D3,M,0,2,3,2,1,2,2,4
8,3,37,D3,M,0,1,1,0,8,2,1,2
8,3,14,D4,M,1,4,1,4,1,2,0,2
8,3,24,D4,M,0,3,5,1,5,1,0,0
8,3,42,D4,M,8,3,0,0,0,1,1,3
8,3,5,U1,M,0,2,2,3,1,0,1,4
8,3,27,U1,M,2,1,5,2,0,1,4,1
8,3,36,U1,M,3,4,2,1,3,0,1,0
8,3,2,U2,M,0,1,1,1,3,3,7,0
8,3,25,U2,M,1,7,3,0,0,1,3,1
8,3,43,U2,M,1,5,4,1,3,0,0,1
8,3,9,U3,M,4,2,3,0,3,2,1,1
8,3,22,U3,M,0,0,0,0,0,10,6,0
8,3,35,U3,M,4,0,3,6,0,0,2,1
8,3,7,U4,M,6,0,6,3,1,0,0,0
8,3,20,U4,M,0,1,1,1,6,0,4,3
8,3,39,U4,M,0,6,0,1,1,0,8,0
8,4,7,D1,F,1,0,4,2,3,2,2,2
8,4,17,D1,F,0,2,3,1,4,3,1,2
8,4,48,D1,F,1,5,2,1,2,2,0,2
8,4,4,D2,F,1,4,6,3,0,2,0,0
8,4,19,D2,F,0,0,1,3,2,4,4,2
8,4,33,D2,F,1,0,2,3,2,3,3,1
8,4,12,D3,F,2,6,2,3,0,0,3,0
8,4,29,D3,F,2,0,7,0,2,2,3,0
8,4,37,D3,F,3,3,1,2,1,0,2,4
8,4,16,D4,F,3,1,3,2,0,5,1,1
8,4,25,D4,F,4,4,0,3,0,1,1,3
8,4,42,D4,F,3,3,1,3,0,1,0,5
8,4,11,U1,F,0,4,3,2,0,0,3,4
8,4,21,U1,F,1,0,6,2,3,1,1,1
8,4,38,U1,F,6,0,3,2,1,2,0,1
8,4,10,U2,F,0,3,5,2,1,1,2,2
8,4,31,U2,F,1,1,1,5,0,2,4,0
8,4,36,U2,F,3,2,1,1,1,0,5,3
8,4,8,U3,F,3,0,2,2,1,2,0,6
8,4,23,U3,F,1,1,2,1,1,3,0,4
8,4,34,U3,F,0,2,0,2,3,5,0,4
8,4,13,U4,F,1,1,2,2,3,0,0,6
8,4,28,U4,F,3,1,4,1,1,1,5,0
8,4,45,U4,F,3,0,3,0,2,1,0,7
8,4,2,D1,M,2,0,0,3,0,4,7,0
8,4,26,D1,M,5,1,3,0,4,1,2,0
8,4,43,D1,M,3,0,2,3,0,1,0,6
8,4,9,D2,M,2,5,0,2,2,3,0,0
8,4,18,D2,M,0,2,1,3,3,3,1,3
8,4,44,D2,M,0,0,8,2,0,5,0,1
8,4,6,D3,M,4,0,1,3,0,0,0,8
8,4,24,D3,M,4,0,4,0,0,3,1,4
8,4,35,D3,M,1,4,1,5,3,1,1,0
8,4,14,D4,M,3,1,1,1,3,1,3,3
8,4,27,D4,M,6,3,1,1,1,0,0,3
8,4,39,D4,M,3,5,2,1,3,1,0,1
8,4,5,U1,M,2,1,2,7,0,0,4,0
8,4,22,U1,M,1,1,1,0,5,6,2,0
8,4,41,U1,M,0,4,2,1,4,5,0,0
8,4,1,U2,M,4,0,0,1,0,5,3,3
8,4,20,U2,M,1,0,2,4,3,0,3,3
8,4,46,U2,M,0,3,10,1,1,0,1,0
8,4,3,U3,M,0,5,3,4,1,3,0,0
8,4,32,U3,M,7,0,0,1,3,0,5,0
8,4,47,U3,M,0,3,2,2,7,0,1,1
8,4,15,U4,M,0,3,0,1,0,2,8,1
8,4,30,U4,M,2,4,0,0,2,0,2,5
8,4,40,U4,M,0,4,4,0,0,1,1,6
9,1,15,D1,F,4,1,1,0,1,8,0,0
9,1,30,D1,F,1,3,1,3,2,1,0,4
9,1,43,D1,F,1,5,0,0,0,1,0,9
9,1,4,D2,F,0,0,2,3,3,0,4,4
9,1,28,D2,F,0,0,5,3,4,0,4,0
9,1,36,D2,F,1,0,0,2,2,3,2,6
9,1,9,D3,F,2,0,3,0,1,2,2,6
9,1,20,D3,F,1,0,3,3,6,3,0,0
9,1,44,D3,F,4,0,0,3,0,6,0,2
9,1,7,D4,F,1,4,4,1,0,1,2,3
9,1,25,D4,F,2,2,2,1,1,2,2,3
9,1,40,D4,F,2,1,0,0,5,3,2,2
9,1,11,U1,F,5,3,0,3,4,0,1,0
9,1,17,U1,F,3,1,1,0,2,0,5,1
9,1,46,U1,F,0,0,8,5,2,1,0,0
9,1,2,U2,F,0,4,3,0,4,0,2,3
9,1,26,U2,F,1,3,2,2,3,0,4,1
9,1,42,U2,F,5,4,1,1,0,0,2,3
9,1,13,U3,F,1,0,1,0,7,6,0,1
9,1,24,U3,F,0,1,1,0,0,7,5,2
9,1,34,U3,F,0,0,7,3,2,2,1,1
9,1,10,U4,F,1,3,5,3,2,1,0,1
9,1,18,U4,F,0,3,1,3,1,2,4,0
9,1,33,U4,F,0,0,1,0,5,6,2,2
9,1,14,D1,M,6,0,1,1,1,0,4,3
9,1,19,D1,M,0,3,3,1,0,2,4,2
9,1,38,D1,M,2,0,3,2,7,0,1,1
9,1,16,D2,M,2,0,1,4,1,1,5,2
9,1,27,D2,M,3,4,0,2,2,3,0,2
9,1,35,D2,M,1,6,1,3,2,1,2,0
9,1,12,D3,M,0,2,1,2,4,1,4,2
9,1,22,D3,M,5,3,0,2,1,4,0,1
9,1,37,D3,M,1,1,2,2,1,0,1,8
9,1,5,D4,M,2,0,0,3,6,1,2,1
9,1,31,D4,M,0,1,2,1,5,2,2,3
9,1,48,D4,M,2,2,7,1,0,1,0,3
9,1,3,U1,M,1,0,6,3,2,2,1,1
9,1,32,U1,M,3,0,1,0,5,0,0,6
9,1,45,U1,M,4,4,1,1,0,1,1,4
9,1,6,U2,M,2,2,3,4,2,3,0,0
9,1,29,U2,M,5,0,1,0,0,0,5,5
9,1,39,U2,M,0,4,2,0,1,0,6,3
9,1,8,U3,M,1,5,1,0,2,3,2,2
9,1,21,U3,M,6,5,0,3,1,1,0,0
9,1,41,U3,M,6,2,1,1,2,3,1,0
9,1,1,U4,M,0,9,2,4,1,0,0,0
9,1,23,U4,M,1,5,2,1,3,0,1,2
9,1,47,U4,M,6,4,0,3,2,0,1,0
9,2,2,D1,F,0,3,0,1,5,5,1,1
9,2,31,D1,F,5,4,0,3,2,0,1,0
9,2,39,D1,F,1,1,4,0,5,1,0,4
9,2,3,D2,F,0,1,2,2,0,6,1,4
9,2,29,D2,F,0,1,1,4,1,0,0,7
9,2,47,D2,F,3,1,2,4,1,3,0,1
9,2,8,D3,F,2,2,4,2,0,0,2,4
9,2,26,D3,F,5,4,0,0,0,0,5,2
9,2,41,D3,F,4,5,0,1,3,1,2,0
9,2,12,D4,F,2,1,0,2,3,4,2,2
9,2,24,D4,F,2,4,1,1,2,0,2,1
9,2,37,D4,F,0,3,2,2,1,1,0,7
9,2,13,U1,F,0,1,0,6,2,5,0,2
9,2,22,U1,F,0,2,1,1,1,0,8,2
9,2,35,U1,F,3,0,2,2,0,2,1,6
9,2,14,U2,F,3,1,2,2,0,3,3,2
9,2,19,U2,F,1,0,1,0,2,4,0,8
9,2,40,U2,F,3,1,0,6,3,0,0,3
9,2,7,U3,F,4,3,1,0,3,3,0,2
9,2,17,U3,F,2,6,1,0,2,3,1,1
9,2,48,U3,F,1,3,7,2,2,0,1,0
9,2,15,U4,F,3,4,0,4,3,0,1,1
9,2,23,U4,F,3,2,3,2,0,0,4,2
9,2,38,U4,F,1,1,1,3,5,1,1,3
9,2,16,D1,M,2,0,3,1,3,1,2,4
9,2,25,D1,M,3,1,0,4,0,0,8,0
9,2,43,D1,M,5,0,0,0,0,0,9,1
9,2,10,D2,M,0,4,4,2,0,3,1,1
9,2,18,D2,M,0,0,1,1,5,1,4,4
9,2,44,D2,M,0,1,0,9,3,1,1,1
9,2,5,D3,M,4,1,1,1,3,3,3,0
9,2,27,D3,M,1,0,0,0,0,4,1,10
9,2,34,D3,M,0,5,0,4,2,0,0,5
9,2,4,D4,M,1,2,0,1,2,3,4,3
9,2,21,D4,M,3,3,4,0,0,1,2,2
9,2,42,D4,M,1,0,0,0,2,8,3,2
9,2,6,U1,M,7,0,1,1,1,2,3,1
9,2,28,U1,M,1,0,10,1,0,0,0,4
9,2,33,U1,M,0,0,0,6,2,5,2,0
9,2,1,U2,M,0,2,3,3,4,0,2,2
9,2,32,U2,M,0,2,0,0,0,7,2,4
9,2,45,U2,M,0,1,3,3,0,7,1,1
9,2,11,U3,M,2,3,3,1,1,3,2,1
9,2,30,U3,M,0,2,0,4,3,0,7,0
9,2,36,U3,M,3,1,1,1,2,3,1,4
9,2,9,U4,M,0,0,5,0,2,1,3,5
9,2,20,U4,M,0,1,8,3,1,1,0,2
9,2,46,U4,M,0,1,0,0,2,1,4,8
9,3,14,D1,F,2,2,1,5,2,2,1,1
9,3,20,D1,F,3,1,2,3,2,2,2,1
9,3,33,D1,F,5,2,5,3,0,0,1,0
9,3,8,D2,F,2,1,3,0,0,5,4,0
9,3,32,D2,F,0,2,1,3,2,0,3,5
9,3,46,D2,F,3,4,0,3,0,1,1,2
9,3,4,D3,F,1,5,1,1,2,2,0,4
9,3,28,D3,F,3,1,3,1,0,2,1,2
9,3,47,D3,F,2,3,4,0,0,3,0,3
9,3,16,D4,F,5,3,1,1,1,1,4,0
9,3,30,D4,F,0,4,1,3,1,3,1,2
9,3,37,D4,F,0,4,5,1,1,2,1,2
9,3,5,U1,F,1,1,3,1,8,0,1,0
9,3,29,U1,F,2,1,1,2,2,4,2,2
9,3,39,U1,F,2,2,1,0,3,0,4,4
9,3,3,U2,F,4,3,3,1,0,4,1,0
9,3,31,U2,F,4,3,1,5,1,0,1,1
9,3,45,U2,F,2,1,5,4,1,3,0,0
9,3,12,U3,F,0,2,0,2,5,2,3,2
9,3,19,U3,F,4,1,3,1,3,1,3,0
9,3,34,U3,F,7,4,1,0,0,2,2,0
9,3,10,U4,F,4,7,3,0,1,0,0,0
9,3,26,U4,F,3,1,0,0,0,0,4,8
9,3,41,U4,F,1,0,3,3,4,2,0,3
9,3,2,D1,M,3,0,4,2,2,1,2,1
9,3,24,D1,M,6,3,1,1,0,1,0,3
9,3,42,D1,M,3,0,1,3,1,5,0,3
9,3,15,D2,M,0,1,3,4,1,4,0,3
9,3,22,D2,M,2,1,1,5,3,1,2,1
9,3,43,D2,M,0,1,6,4,2,0,2,1
9,3,6,D3,M,2,1,3,1,5,2,0,2
9,3,23,D3,M,0,3,6,0,0,1,2,3
9,3,44,D3,M,2,4,3,5,0,2,0,0
9,3,9,D4,M,0,1,2,2,0,1,9,0
9,3,17,D4,M,5,4,0,0,1,2,0,4
9,3,35,D4,M,3,1,3,0,5,4,0,0
9,3,13,U1,M,0,1,1,1,1,8,0,3
9,3,21,U1,M,0,3,2,3,2,3,2,1
9,3,38,U1,M,3,3,1,1,0,0,1,7
9,3,7,U2,M,0,1,3,0,4,3,5,0
9,3,25,U2,M,2,1,1,0,9,0,1,1
9,3,48,U2,M,2,2,0,1,0,2,3,6
9,3,11,U3,M,3,0,2,1,5,3,2,0
9,3,18,U3,M,0,3,1,3,1,2,3,3
9,3,40,U3,M,7,1,3,0,3,1,0,1
9,3,1,U4,M,0,1,7,2,3,1,2,0
9,3,27,U4,M,1,0,0,3,4,2,4,2
9,3,36,U4,M,0,0,3,2,4,7,0,0
9,4,10,D1,F,1,0,3,4,5,0,2,1
9,4,19,D1,F,2,0,2,2,0,5,4,1
9,4,37,D1,F,4,1,2,1,1,4,2,1
9,4,7,D2,F,0,1,3,0,7,1,1,2
9,4,22,D2,F,2,3,1,0,2,3,2,3
9,4,42,D2,F,2,0,0,3,2,3,3,3
9,4,15,D3,F,0,0,4,1,1,3,0,7
9,4,23,D3,F,2,7,0,0,1,2,1,3
9,4,34,D3,F,3,2,4,1,3,3,0,0
9,4,12,D4,F,1,1,4,0,0,1,3,5
9,4,30,D4,F,1,0,1,5,1,1,3,2
9,4,43,D4,F,2,1,1,2,1,0,2,7
9,4,5,U1,F,1,1,2,3,6,0,1,2
9,4,27,U1,F,1,0,0,2,0,3,0,10
9,4,45,U1,F,2,2,0,2,0,2,6,0
9,4,13,U2,F,4,6,1,2,2,0,0,1
9,4,25,U2,F,4,2,0,1,3,0,3,3
9,4,48,U2,F,2,1,4,1,0,7,1,0
9,4,6,U3,F,4,4,2,0,2,1,2,0
9,4,21,U3,F,0,1,1,6,1,5,1,1
9,4,40,U3,F,0,0,2,2,3,1,4,4
9,4,1,U4,F,0,1,4,7,3,1,0,0
9,4,17,U4,F,2,0,2,0,1,3,4,4
9,4,36,U4,F,0,0,2,3,3,4,4,0
9,4,2,D1,M,5,0,3,3,0,3,0,2
9,4,24,D1,M,0,0,0,6,4,2,2,2
9,4,38,D1,M,0,3,1,1,3,1,0,7
9,4,14,D2,M,0,8,1,2,0,0,2,3
9,4,18,D2,M,1,7,1,0,2,0,5,0
9,4,46,D2,M,1,2,0,2,1,2,7,1
9,4,9,D3,M,3,3,0,0,2,0,1,7
9,4,28,D3,M,4,0,1,6,0,1,2,1
9,4,44,D3,M,1,5,6,1,0,1,0,1
9,4,4,D4,M,5,5,2,1,2,1,0,0
9,4,32,D4,M,1,0,1,3,0,0,6,1
9,4,41,D4,M,1,3,4,3,2,0,3,0
9,4,8,U1,M,0,2,2,1,0,3,8,0
9,4,26,U1,M,1,3,2,0,2,2,2,3
9,4,39,U1,M,6,3,3,4,0,0,0,0
9,4,11,U2,M,2,1,0,1,1,2,7,1
9,4,29,U2,M,0,0,1,7,5,3,0,0
9,4,35,U2,M,1,10,1,2,0,0,1,0
9,4,16,U3,M,0,1,2,7,0,1,3,0
9,4,20,U3,M,0,0,1,11,0,4,0,0
9,4,33,U3,M,0,2,0,2,9,0,3,0
9,4,3,U4,M,3,0,2,2,0,0,2,5
9,4,31,U4,M,1,4,4,2,3,0,2,0
9,4,47,U4,M,0,4,1,5,2,4,0,0
10,1,15,D1,F,2,4,3,1,1,2,1,1
10,1,21,D1,F,6,0,1,3,2,1,1,1
10,1,45,D1,F,9,0,1,0,0,1,5,0
10,1,9,D2,F,1,0,2,1,0,1,8,3
10,1,22,D2,F,2,0,1,2,3,1,4,3
10,1,41,D2,F,0,4,1,2,1,0,1,7
10,1,14,D3,F,3,1,1,3,1,2,4,1
10,1,30,D3,F,0,1,3,5,0,1,3,3
10,1,34,D3,F,5,3,1,1,0,0,0,6
10,1,4,D4,F,2,0,0,2,3,1,1,7
10,1,27,D4,F,2,0,2,1,0,2,6,3
10,1,38,D4,F,0,1,0,3,0,4,5,2
10,1,13,U1,F,4,0,2,1,1,4,3,1
10,1,25,U1,F,1,0,2,1,3,0,5,4
10,1,43,U1,F,2,4,3,2,3,0,1,1
10,1,5,U2,F,2,0,0,2,4,1,3,4
